Transaction ID,Date,Day of Week,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud,Amount_GBP,Amount_INR,Year,Month,Month_Name,Day,International_Transaction,Shipping_Mismatch,Age_Group
#3278 578,2020-10-14,Wednesday,12,MasterCard,PIN,£45,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,37.1,Barclays,0,45.0,5819.85,2020,10,October,14,Domestic,Match,36-45
#2670 809,2020-10-13,Tuesday,16,Visa,PIN,£239,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,49.3,RBS,0,239.0,30909.870000000003,2020,10,October,13,Domestic,Match,46-55
#3521 051,2020-10-14,Wednesday,1,MasterCard,CVC,£19,Online,Restaurant,Russia,Russia,United Kingdom,M,28.0,Monzo,1,19.0,2457.2700000000004,2020,10,October,14,International,Match,26-35
#3089 633,2020-10-13,Tuesday,17,MasterCard,CVC,£225,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,43.5,HSBC,0,225.0,29099.250000000004,2020,10,October,13,Domestic,Match,36-45
#3230 815,2020-10-13,Tuesday,13,Visa,PIN,£310,POS,Electronics,United Kingdom,China,United Kingdom,M,21.4,HSBC,0,310.0,40092.3,2020,10,October,13,Domestic,Mismatch,18-25
#2550 367,2020-10-14,Wednesday,9,Visa,PIN,£315,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,56.5,HSBC,0,315.0,40738.950000000004,2020,10,October,14,Domestic,Match,56-65
#3358 208,2020-10-13,Tuesday,22,MasterCard,CVC,£27,Online,Services,USA,USA,USA,M,41.5,Barclays,0,27.0,3491.9100000000003,2020,10,October,13,Domestic,Match,36-45
#3623 333,2020-10-14,Wednesday,23,Visa,PIN,£24,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,56.7,Monzo,0,24.0,3103.92,2020,10,October,14,Domestic,Match,56-65
#3423 182,2020-10-14,Wednesday,14,Visa,PIN,£400,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,57.3,Barclays,0,400.0,51732.00000000001,2020,10,October,14,Domestic,Match,56-65
#3353 433,2020-10-13,Tuesday,21,Visa,CVC,£238,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,63.1,Metro,0,238.0,30780.540000000005,2020,10,October,13,Domestic,Match,56-65
#2733 419,2020-10-13,Tuesday,10,Visa,PIN,£22,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,35.9,RBS,0,22.0,2845.26,2020,10,October,13,Domestic,Match,36-45
#3493 356,2020-10-14,Wednesday,7,MasterCard,PIN,£30,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,42.7,Lloyds,0,30.0,3879.9000000000005,2020,10,October,14,Domestic,Match,36-45
#3417 363,2020-10-14,Wednesday,8,MasterCard,PIN,£219,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,53.4,Metro,0,219.0,28323.270000000004,2020,10,October,14,Domestic,Match,46-55
#3014 451,2020-10-14,Wednesday,9,Visa,Tap,£13,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,44.4,Metro,0,13.0,1681.2900000000002,2020,10,October,14,Domestic,Match,36-45
#3249 118,2020-10-14,Wednesday,11,MasterCard,PIN,£28,ATM,Restaurant,United Kingdom,Russia,United Kingdom,F,54.1,Halifax,0,28.0,3621.2400000000002,2020,10,October,14,Domestic,Mismatch,46-55
#2647 118,2020-10-14,Wednesday,19,Visa,PIN,£276,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,43.8,Barclays,0,276.0,35695.08,2020,10,October,14,Domestic,Match,36-45
#3604 265,2020-10-14,Wednesday,8,MasterCard,PIN,£102,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,44.5,Lloyds,0,102.0,13191.660000000002,2020,10,October,14,Domestic,Match,36-45
#2938 146,2020-10-13,Tuesday,14,Visa,Tap,£14,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,50.2,RBS,0,14.0,1810.6200000000001,2020,10,October,13,Domestic,Match,46-55
#3476 635,2020-10-14,Wednesday,22,Visa,PIN,£327,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,56.0,Barclays,0,327.0,42290.91,2020,10,October,14,Domestic,Match,56-65
#3540 266,2020-10-13,Tuesday,7,Visa,PIN,£336,POS,Services,United Kingdom,USA,United Kingdom,M,46.8,Barclays,0,336.0,43454.880000000005,2020,10,October,13,Domestic,Mismatch,46-55
#3526 519,2020-10-13,Tuesday,16,Visa,PIN,£122,POS,Gaming,China,China,China,F,35.6,RBS,0,122.0,15778.260000000002,2020,10,October,13,Domestic,Match,36-45
#2885 022,2020-10-13,Tuesday,11,Visa,CVC,£375,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,44.5,Monzo,0,375.0,48498.75000000001,2020,10,October,13,Domestic,Match,36-45
#2861 370,2020-10-14,Wednesday,19,MasterCard,CVC,£16,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,40.2,Barclays,0,16.0,2069.28,2020,10,October,14,Domestic,Match,36-45
#3547 884,2020-10-14,Wednesday,21,Visa,PIN,£5,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,56.8,Barclays,0,5.0,646.6500000000001,2020,10,October,14,Domestic,Match,56-65
#3437 275,2020-10-13,Tuesday,11,Visa,CVC,£16,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,29.3,Barclays,0,16.0,2069.28,2020,10,October,13,Domestic,Match,26-35
#3099 686,2020-10-13,Tuesday,22,Visa,PIN,£206,POS,Products,China,China,China,M,47.3,Metro,0,206.0,26641.980000000003,2020,10,October,13,Domestic,Match,46-55
#3665 803,2020-10-14,Wednesday,19,Visa,CVC,£25,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,47.1,Barclays,0,25.0,3233.2500000000005,2020,10,October,14,Domestic,Match,46-55
#3099 187,2020-10-13,Tuesday,23,Visa,PIN,£16,ATM,Entertainment,United Kingdom,USA,United Kingdom,F,46.8,Monzo,0,16.0,2069.28,2020,10,October,13,Domestic,Mismatch,46-55
#3461 233,2020-10-14,Wednesday,14,MasterCard,PIN,£46,POS,Restaurant,United Kingdom,China,United Kingdom,M,46.3,HSBC,0,46.0,5949.18,2020,10,October,14,Domestic,Mismatch,46-55
#3393 209,2020-10-13,Tuesday,15,Visa,CVC,£9,Online,Restaurant,USA,USA,United Kingdom,M,34.6,Halifax,1,9.0,1163.97,2020,10,October,13,International,Match,26-35
#3246 141,2020-10-13,Tuesday,1,Visa,PIN,£27,ATM,Entertainment,China,China,United Kingdom,M,45.0,Barclays,1,27.0,3491.9100000000003,2020,10,October,13,International,Match,36-45
#2554 903,2020-10-14,Wednesday,22,MasterCard,Tap,£23,POS,Restaurant,China,China,China,M,47.4,Barclays,0,23.0,2974.59,2020,10,October,14,Domestic,Match,46-55
#2928 010,2020-10-14,Wednesday,17,Visa,PIN,£299,POS,Entertainment,China,China,United Kingdom,M,49.2,Barclays,0,299.0,38669.670000000006,2020,10,October,14,International,Match,46-55
#2776 595,2020-10-13,Tuesday,19,MasterCard,PIN,£12,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,37.7,RBS,0,12.0,1551.96,2020,10,October,13,Domestic,Match,36-45
#2776 563,2020-10-14,Wednesday,20,Visa,Tap,£12,POS,Food,United Kingdom,Russia,United Kingdom,M,52.1,Barclays,0,12.0,1551.96,2020,10,October,14,Domestic,Mismatch,46-55
#3628 586,2020-10-13,Tuesday,20,Visa,PIN,£11,ATM,Electronics,India,India,India,F,40.8,Barclays,0,11.0,1422.63,2020,10,October,13,Domestic,Match,36-45
#2770 546,2020-10-14,Wednesday,12,Visa,Tap,£24,POS,Electronics,USA,USA,USA,F,32.2,Barclays,0,24.0,3103.92,2020,10,October,14,Domestic,Match,26-35
#3130 061,2020-10-13,Tuesday,10,MasterCard,PIN,£25,ATM,Fashion,India,India,United Kingdom,F,29.6,Monzo,1,25.0,3233.2500000000005,2020,10,October,13,International,Match,26-35
#3042 430,2020-10-13,Tuesday,18,Visa,PIN,£247,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,48.7,Monzo,0,247.0,31944.510000000002,2020,10,October,13,Domestic,Match,46-55
#3390 416,2020-10-14,Wednesday,13,Visa,PIN,£244,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,43.0,Barclays,0,244.0,31556.520000000004,2020,10,October,14,Domestic,Match,36-45
#2869 549,2020-10-14,Wednesday,11,Visa,CVC,£29,Online,Subscription,China,China,United Kingdom,F,43.8,Lloyds,1,29.0,3750.57,2020,10,October,14,International,Match,36-45
#2826 419,2020-10-14,Wednesday,20,MasterCard,PIN,£278,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,52.8,Barclays,0,278.0,35953.740000000005,2020,10,October,14,Domestic,Match,46-55
#2695 082,2020-10-13,Tuesday,21,MasterCard,CVC,£171,Online,Restaurant,USA,USA,United Kingdom,M,41.3,Barclays,0,171.0,22115.430000000004,2020,10,October,13,International,Match,36-45
#2952 778,2020-10-13,Tuesday,23,MasterCard,PIN,£277,ATM,Entertainment,China,China,China,F,37.0,Barclays,0,277.0,35824.41,2020,10,October,13,Domestic,Match,36-45
#3039 581,2020-10-14,Wednesday,7,MasterCard,Tap,£22,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,F,41.7,Lloyds,0,22.0,2845.26,2020,10,October,14,Domestic,Match,36-45
#3590 372,2020-10-14,Wednesday,9,Visa,PIN,£356,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,F,41.9,RBS,0,356.0,46041.48,2020,10,October,14,Domestic,Match,36-45
#3639 406,2020-10-14,Wednesday,23,MasterCard,Tap,£19,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,M,48.2,Barclays,0,19.0,2457.2700000000004,2020,10,October,14,Domestic,Match,46-55
#3194 589,2020-10-14,Wednesday,23,MasterCard,CVC,£133,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,30.2,Barclays,0,133.0,17200.890000000003,2020,10,October,14,Domestic,Match,26-35
#2556 528,2020-10-14,Wednesday,19,Visa,PIN,£312,ATM,Food,India,India,United Kingdom,M,29.9,Lloyds,0,312.0,40350.96000000001,2020,10,October,14,International,Match,26-35
#3650 441,2020-10-14,Wednesday,20,MasterCard,PIN,£349,ATM,Gaming,India,India,India,F,21.1,Barclays,0,349.0,45136.170000000006,2020,10,October,14,Domestic,Match,18-25
#3214 001,2020-10-13,Tuesday,22,Visa,CVC,£31,Online,Subscription,China,China,United Kingdom,F,53.3,Lloyds,0,31.0,4009.2300000000005,2020,10,October,13,International,Match,46-55
#3064 593,2020-10-14,Wednesday,12,MasterCard,PIN,£9,ATM,Restaurant,USA,USA,USA,M,50.1,Monzo,0,9.0,1163.97,2020,10,October,14,Domestic,Match,46-55
#2615 345,2020-10-14,Wednesday,14,Visa,PIN,£17,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,37.3,Halifax,0,17.0,2198.61,2020,10,October,14,Domestic,Match,36-45
#3272 406,2020-10-14,Wednesday,23,MasterCard,PIN,£97,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,44.6,Barclays,0,97.0,12545.010000000002,2020,10,October,14,Domestic,Match,36-45
#3451 435,2020-10-14,Wednesday,17,Visa,PIN,£15,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,42.1,Barclays,0,15.0,1939.9500000000003,2020,10,October,14,Domestic,Match,36-45
#3426 981,2020-10-14,Wednesday,9,Visa,Tap,£9,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,32.3,HSBC,0,9.0,1163.97,2020,10,October,14,Domestic,Match,26-35
#2654 852,2020-10-14,Wednesday,10,Visa,PIN,£266,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,M,29.5,Monzo,0,266.0,34401.780000000006,2020,10,October,14,Domestic,Match,26-35
#2570 163,2020-10-13,Tuesday,12,MasterCard,CVC,£167,Online,Restaurant,Russia,Russia,Russia,M,40.5,Barclays,0,167.0,21598.11,2020,10,October,13,Domestic,Match,36-45
#3550 707,2020-10-13,Tuesday,19,Visa,PIN,£28,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,41.3,RBS,0,28.0,3621.2400000000002,2020,10,October,13,Domestic,Match,36-45
#2893 349,2020-10-13,Tuesday,14,Visa,Tap,£28,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,56.3,Halifax,0,28.0,3621.2400000000002,2020,10,October,13,Domestic,Match,56-65
#3476 074,2020-10-13,Tuesday,20,MasterCard,CVC,£182,Online,Services,Russia,Russia,United Kingdom,F,45.4,HSBC,0,182.0,23538.06,2020,10,October,13,International,Match,46-55
#2762 465,2020-10-14,Wednesday,15,MasterCard,CVC,£314,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,30.7,Barclays,0,314.0,40609.62,2020,10,October,14,Domestic,Match,26-35
#3064 986,2020-10-13,Tuesday,17,MasterCard,CVC,£323,Online,Gaming,China,China,China,F,44.3,Lloyds,0,323.0,41773.590000000004,2020,10,October,13,Domestic,Match,36-45
#2865 384,2020-10-14,Wednesday,17,Visa,PIN,£7,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,26.7,HSBC,0,7.0,905.3100000000001,2020,10,October,14,Domestic,Match,26-35
#2940 400,2020-10-13,Tuesday,13,Visa,PIN,£26,ATM,Services,USA,USA,United Kingdom,M,36.7,Barclays,1,26.0,3362.5800000000004,2020,10,October,13,International,Match,36-45
#3253 983,2020-10-14,Wednesday,7,MasterCard,PIN,£116,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,40.8,Metro,0,116.0,15002.28,2020,10,October,14,Domestic,Match,36-45
#3288 741,2020-10-13,Tuesday,21,MasterCard,Tap,£5,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,33.5,Barclays,0,5.0,646.6500000000001,2020,10,October,13,Domestic,Match,26-35
#3199 838,2020-10-14,Wednesday,23,MasterCard,CVC,£17,Online,Services,United Kingdom,USA,United Kingdom,M,45.8,Lloyds,0,17.0,2198.61,2020,10,October,14,Domestic,Mismatch,46-55
#3311 071,2020-10-13,Tuesday,10,Visa,PIN,£226,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,64.4,Monzo,0,226.0,29228.58,2020,10,October,13,Domestic,Match,56-65
#2547 512,2020-10-14,Wednesday,9,Visa,CVC,£8,Online,Products,Russia,Russia,Russia,F,29.4,Barclays,0,8.0,1034.64,2020,10,October,14,Domestic,Match,26-35
#3278 225,2020-10-13,Tuesday,15,MasterCard,Tap,£14,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,45.8,Halifax,0,14.0,1810.6200000000001,2020,10,October,13,Domestic,Match,46-55
#2635 503,2020-10-14,Wednesday,7,Visa,CVC,£184,Online,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,46.4,RBS,0,184.0,23796.72,2020,10,October,14,Domestic,Match,46-55
#2828 847,2020-10-14,Wednesday,8,MasterCard,PIN,£227,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,46.3,Barclays,0,227.0,29357.910000000003,2020,10,October,14,Domestic,Match,46-55
#2806 553,2020-10-13,Tuesday,16,MasterCard,PIN,£68,POS,Restaurant,India,India,United Kingdom,M,41.4,Barclays,0,68.0,8794.44,2020,10,October,13,International,Match,36-45
#3427 411,2020-10-13,Tuesday,16,MasterCard,CVC,£395,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,42.3,Barclays,0,395.0,51085.350000000006,2020,10,October,13,Domestic,Match,36-45
#2985 655,2020-10-14,Wednesday,8,MasterCard,CVC,£32,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,34.7,Monzo,0,32.0,4138.56,2020,10,October,14,Domestic,Match,26-35
#2825 019,2020-10-14,Wednesday,15,Visa,PIN,£23,POS,Entertainment,United Kingdom,Russia,United Kingdom,F,49.6,Barclays,0,23.0,2974.59,2020,10,October,14,Domestic,Mismatch,46-55
#3524 072,2020-10-14,Wednesday,15,Visa,CVC,£6,Online,Entertainment,Russia,Russia,United Kingdom,M,43.3,RBS,1,6.0,775.98,2020,10,October,14,International,Match,36-45
#3495 624,2020-10-14,Wednesday,20,MasterCard,CVC,£321,Online,Children,USA,USA,USA,F,44.9,Halifax,0,321.0,41514.93000000001,2020,10,October,14,Domestic,Match,36-45
#3472 882,2020-10-14,Wednesday,7,MasterCard,CVC,£18,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,50.9,Monzo,0,18.0,2327.94,2020,10,October,14,Domestic,Match,46-55
#3352 367,2020-10-13,Tuesday,22,Visa,CVC,£305,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,37.7,HSBC,0,305.0,39445.65,2020,10,October,13,Domestic,Match,36-45
#3244 729,2020-10-13,Tuesday,16,MasterCard,CVC,£180,Online,Gaming,United Kingdom,China,United Kingdom,F,56.3,Lloyds,0,180.0,23279.4,2020,10,October,13,Domestic,Mismatch,56-65
#2798 253,2020-10-13,Tuesday,18,MasterCard,Tap,£29,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,59.2,HSBC,0,29.0,3750.57,2020,10,October,13,Domestic,Match,56-65
#3144 151,2020-10-13,Tuesday,6,Visa,PIN,£16,ATM,Electronics,India,India,United Kingdom,F,54.2,Halifax,1,16.0,2069.28,2020,10,October,13,International,Match,46-55
#3371 903,2020-10-13,Tuesday,23,Visa,Tap,£29,POS,Electronics,Russia,Russia,Russia,M,55.1,Barclays,0,29.0,3750.57,2020,10,October,13,Domestic,Match,56-65
#2726 833,2020-10-14,Wednesday,22,MasterCard,PIN,£23,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,49.3,HSBC,0,23.0,2974.59,2020,10,October,14,Domestic,Match,46-55
#2672 074,2020-10-14,Wednesday,4,Visa,PIN,£99,ATM,Products,USA,USA,United Kingdom,M,46.7,Barclays,1,99.0,12803.670000000002,2020,10,October,14,International,Match,46-55
#3583 519,2020-10-13,Tuesday,10,MasterCard,PIN,£157,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,49.1,Barclays,0,157.0,20304.81,2020,10,October,13,Domestic,Match,46-55
#2825 243,2020-10-13,Tuesday,17,MasterCard,Tap,£13,POS,Subscription,Russia,Russia,Russia,M,52.0,Barclays,0,13.0,1681.2900000000002,2020,10,October,13,Domestic,Match,46-55
#3508 790,2020-10-14,Wednesday,7,Visa,CVC,£274,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,45.3,Halifax,0,274.0,35436.420000000006,2020,10,October,14,Domestic,Match,46-55
#3431 802,2020-10-14,Wednesday,11,Visa,PIN,£12,ATM,Services,United Kingdom,India,United Kingdom,M,44.3,Barclays,0,12.0,1551.96,2020,10,October,14,Domestic,Mismatch,36-45
#3480 233,2020-10-13,Tuesday,1,Visa,CVC,£276,Online,Children,Russia,Russia,United Kingdom,F,41.1,Monzo,1,276.0,35695.08,2020,10,October,13,International,Match,36-45
#3192 757,2020-10-13,Tuesday,12,MasterCard,CVC,£27,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,59.1,Metro,0,27.0,3491.9100000000003,2020,10,October,13,Domestic,Match,56-65
#2841 325,2020-10-14,Wednesday,18,Visa,PIN,£27,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,24.0,HSBC,0,27.0,3491.9100000000003,2020,10,October,14,Domestic,Match,18-25
#3182 201,2020-10-14,Wednesday,13,Visa,PIN,£193,ATM,Entertainment,India,India,India,F,28.0,Monzo,0,193.0,24960.690000000002,2020,10,October,14,Domestic,Match,26-35
#3143 631,2020-10-13,Tuesday,9,Visa,CVC,£392,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,44.7,Lloyds,0,392.0,50697.36000000001,2020,10,October,13,Domestic,Match,36-45
#3066 630,2020-10-13,Tuesday,8,Visa,CVC,£24,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,M,58.5,Barclays,0,24.0,3103.92,2020,10,October,13,Domestic,Match,56-65
#3255 954,2020-10-13,Tuesday,8,Visa,PIN,£334,POS,Food,China,China,China,M,45.9,Metro,0,334.0,43196.22,2020,10,October,13,Domestic,Match,46-55
#3525 185,2020-10-14,Wednesday,9,Visa,CVC,£25,Online,Subscription,United Kingdom,Russia,United Kingdom,F,54.2,Lloyds,0,25.0,3233.2500000000005,2020,10,October,14,Domestic,Mismatch,46-55
#2763 310,2020-10-14,Wednesday,9,Visa,PIN,£22,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,41.5,Barclays,0,22.0,2845.26,2020,10,October,14,Domestic,Match,36-45
#3326 212,2020-10-14,Wednesday,10,Visa,PIN,£91,POS,Entertainment,United Kingdom,USA,United Kingdom,F,32.3,Lloyds,0,91.0,11769.03,2020,10,October,14,Domestic,Mismatch,26-35
#2675 539,2020-10-14,Wednesday,12,MasterCard,PIN,£363,POS,Services,Russia,Russia,Russia,M,49.4,Barclays,0,363.0,46946.79000000001,2020,10,October,14,Domestic,Match,46-55
#3515 219,2020-10-13,Tuesday,14,Visa,PIN,£6,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,51.1,Metro,0,6.0,775.98,2020,10,October,13,Domestic,Match,46-55
#3326 557,2020-10-13,Tuesday,11,Visa,PIN,£16,POS,Subscription,Russia,Russia,Russia,F,59.6,Barclays,0,16.0,2069.28,2020,10,October,13,Domestic,Match,56-65
#3414 399,2020-10-13,Tuesday,17,Visa,CVC,£370,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,57.0,Metro,0,370.0,47852.100000000006,2020,10,October,13,Domestic,Match,56-65
#3116 721,2020-10-14,Wednesday,13,MasterCard,CVC,£17,Online,Fashion,USA,USA,USA,M,65.5,Metro,0,17.0,2198.61,2020,10,October,14,Domestic,Match,65+
#2812 530,2020-10-13,Tuesday,9,Visa,CVC,£148,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,53.9,Halifax,0,148.0,19140.84,2020,10,October,13,Domestic,Match,46-55
#3217 515,2020-10-14,Wednesday,15,MasterCard,PIN,£12,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,48.9,HSBC,0,12.0,1551.96,2020,10,October,14,Domestic,Match,46-55
#2653 395,2020-10-13,Tuesday,16,MasterCard,PIN,£128,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,29.4,Monzo,0,128.0,16554.24,2020,10,October,13,Domestic,Match,26-35
#3675 149,2020-10-13,Tuesday,8,Visa,Tap,£26,POS,Food,Russia,Russia,Russia,M,31.0,Lloyds,0,26.0,3362.5800000000004,2020,10,October,13,Domestic,Match,26-35
#2870 741,2020-10-14,Wednesday,15,Visa,CVC,£30,Online,Fashion,India,India,India,F,53.3,Barclays,0,30.0,3879.9000000000005,2020,10,October,14,Domestic,Match,46-55
#3196 292,2020-10-14,Wednesday,9,Visa,PIN,£257,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,34.2,Lloyds,0,257.0,33237.810000000005,2020,10,October,14,Domestic,Match,26-35
#3649 130,2020-10-14,Wednesday,12,Visa,PIN,£198,ATM,Restaurant,India,India,United Kingdom,M,40.1,Metro,0,198.0,25607.340000000004,2020,10,October,14,International,Match,36-45
#3017 659,2020-10-13,Tuesday,6,Visa,PIN,£17,ATM,Children,China,China,United Kingdom,F,48.8,Monzo,1,17.0,2198.61,2020,10,October,13,International,Match,46-55
#2563 401,2020-10-14,Wednesday,11,Visa,CVC,£386,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,M,41.4,Metro,0,386.0,49921.380000000005,2020,10,October,14,Domestic,Match,36-45
#2847 655,2020-10-13,Tuesday,0,Visa,CVC,£7,Online,Children,India,India,United Kingdom,M,44.4,Halifax,1,7.0,905.3100000000001,2020,10,October,13,International,Match,36-45
#3656 911,2020-10-13,Tuesday,20,Visa,PIN,£219,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,59.0,Metro,0,219.0,28323.270000000004,2020,10,October,13,Domestic,Match,56-65
#2634 302,2020-10-14,Wednesday,12,MasterCard,CVC,£42,Online,Products,United Kingdom,USA,United Kingdom,F,35.9,Barclays,0,42.0,5431.860000000001,2020,10,October,14,Domestic,Mismatch,36-45
#3425 743,2020-10-14,Wednesday,10,Visa,PIN,£22,POS,Products,United Kingdom,United Kingdom,United Kingdom,F,50.4,Lloyds,0,22.0,2845.26,2020,10,October,14,Domestic,Match,46-55
#2603 183,2020-10-13,Tuesday,16,MasterCard,CVC,£334,Online,Services,China,United Kingdom,China,M,25.6,Barclays,0,334.0,43196.22,2020,10,October,13,Domestic,Mismatch,26-35
#3224 694,2020-10-13,Tuesday,14,MasterCard,PIN,£208,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,52.9,Barclays,0,208.0,26900.640000000003,2020,10,October,13,Domestic,Match,46-55
#2642 599,2020-10-14,Wednesday,12,Visa,CVC,£15,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,40.9,Barclays,0,15.0,1939.9500000000003,2020,10,October,14,Domestic,Match,36-45
#3411 154,2020-10-13,Tuesday,15,MasterCard,PIN,£22,ATM,Products,USA,USA,USA,M,58.6,Barclays,0,22.0,2845.26,2020,10,October,13,Domestic,Match,56-65
#3527 673,2020-10-14,Wednesday,0,Visa,Tap,£18,POS,Services,Russia,Russia,United Kingdom,M,50.7,Barclays,1,18.0,2327.94,2020,10,October,14,International,Match,46-55
#2556 796,2020-10-14,Wednesday,9,Visa,CVC,£25,Online,Restaurant,USA,USA,USA,F,46.2,Barclays,0,25.0,3233.2500000000005,2020,10,October,14,Domestic,Match,46-55
#3324 001,2020-10-13,Tuesday,23,MasterCard,Tap,£22,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,40.6,HSBC,0,22.0,2845.26,2020,10,October,13,Domestic,Match,36-45
#2872 004,2020-10-13,Tuesday,8,MasterCard,PIN,£13,ATM,Entertainment,United Kingdom,USA,United Kingdom,M,28.3,Barclays,0,13.0,1681.2900000000002,2020,10,October,13,Domestic,Mismatch,26-35
#2803 215,2020-10-13,Tuesday,21,MasterCard,PIN,£374,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,52.5,Barclays,0,374.0,48369.420000000006,2020,10,October,13,Domestic,Match,46-55
#3483 048,2020-10-13,Tuesday,7,MasterCard,PIN,£116,ATM,Food,United Kingdom,United Kingdom,United Kingdom,F,45.3,Halifax,0,116.0,15002.28,2020,10,October,13,Domestic,Match,46-55
#3394 051,2020-10-14,Wednesday,15,MasterCard,Tap,£7,POS,Children,India,India,United Kingdom,M,41.5,Metro,1,7.0,905.3100000000001,2020,10,October,14,International,Match,36-45
#3561 545,2020-10-13,Tuesday,17,MasterCard,CVC,£17,Online,Entertainment,USA,USA,United Kingdom,F,46.6,Monzo,1,17.0,2198.61,2020,10,October,13,International,Match,46-55
#2690 049,2020-10-13,Tuesday,14,MasterCard,PIN,£21,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,32.1,Monzo,0,21.0,2715.9300000000003,2020,10,October,13,Domestic,Match,26-35
#3078 132,2020-10-14,Wednesday,7,MasterCard,PIN,£133,ATM,Products,United Kingdom,United Kingdom,United Kingdom,F,55.4,HSBC,0,133.0,17200.890000000003,2020,10,October,14,Domestic,Match,56-65
#3554 061,2020-10-13,Tuesday,9,MasterCard,PIN,£13,ATM,Products,India,India,India,M,50.3,Barclays,0,13.0,1681.2900000000002,2020,10,October,13,Domestic,Match,46-55
#3176 073,2020-10-13,Tuesday,20,MasterCard,CVC,£7,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,39.3,Barclays,0,7.0,905.3100000000001,2020,10,October,13,Domestic,Match,36-45
